problem,prover,kind,verdict,relation,expected,raw,actual,wall_s,rc,passed,diag
ODRL607-1,vampire-casc,fof,Conflict,conflict,Theorem,CounterSatisfiable,CounterSatisfiable,13.990,0,N,
ODRL607-1,vampire-discount,fof,Conflict,conflict,Theorem,NoStatus,Error,30.010,1,N,
ODRL607-1,vampire-lrs,fof,Conflict,conflict,Theorem,NoStatus,Error,30.009,1,N,
ODRL607-1,vampire-otter,fof,Conflict,conflict,Theorem,NoStatus,Error,30.011,1,N,
ODRL607-1,eprover,fof,Conflict,conflict,Theorem,CounterSatisfiable,CounterSatisfiable,0.008,1,N,
ODRL607-1,z3,smt,Conflict,conflict,unsat,unsat,unsat,0.021,0,Y,
ODRL607-1,cvc5,smt,Conflict,conflict,unsat,unsat,unsat,0.006,0,Y,
ODRL628-1,vampire-casc,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.015,0,Y,
ODRL628-1,vampire-discount,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.007,0,Y,
ODRL628-1,vampire-lrs,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.008,0,Y,
ODRL628-1,vampire-otter,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.007,0,Y,
ODRL628-1,eprover,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.011,0,Y,
ODRL628-1,z3,smt,Compatible,conflict,sat,sat,sat,0.021,0,Y,
ODRL628-1,cvc5,smt,Compatible,conflict,sat,sat,sat,0.007,0,Y,
ODRL750-1,vampire-fmb,fof,Satisfiable,conflict,Satisfiable,NoStatus,Error,0.012,4,N,
ODRL750-1,z3,smt,Satisfiable,conflict,,sat,sat,0.018,0,?,
ODRL750-1,cvc5,smt,Satisfiable,conflict,,sat,sat,0.007,0,?,
ODRL629-1,vampire-casc,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.020,0,Y,
ODRL629-1,vampire-discount,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.006,0,Y,
ODRL629-1,vampire-lrs,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.007,0,Y,
ODRL629-1,vampire-otter,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.010,0,Y,
ODRL629-1,eprover,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.007,0,Y,
ODRL629-1,z3,smt,Compatible,conflict,sat,unsat,unsat,0.020,0,N,
ODRL629-1,cvc5,smt,Compatible,conflict,sat,unsat,unsat,0.008,0,N,
ODRL751-1,vampire-fmb,fof,Satisfiable,conflict,Satisfiable,NoStatus,Error,0.005,4,N,
ODRL751-1,z3,smt,Satisfiable,conflict,,sat,sat,0.021,0,?,
ODRL751-1,cvc5,smt,Satisfiable,conflict,,sat,sat,0.006,0,?,
ODRL752-1,vampire-fmb,fof,Satisfiable,conflict,Satisfiable,NoStatus,Error,0.005,4,N,
ODRL752-1,z3,smt,Satisfiable,conflict,,sat,sat,0.022,0,?,
ODRL752-1,cvc5,smt,Satisfiable,conflict,,sat,sat,0.013,0,?,
ODRL754-1,vampire-fmb,fof,Satisfiable,conflict,Satisfiable,NoStatus,Error,0.005,4,N,
ODRL754-1,z3,smt,Satisfiable,conflict,,sat,sat,0.022,0,?,
ODRL754-1,cvc5,smt,Satisfiable,conflict,,sat,sat,0.006,0,?,
ODRL753-1,vampire-fmb,fof,Satisfiable,conflict,Satisfiable,NoStatus,Error,0.009,4,N,
ODRL753-1,z3,smt,Satisfiable,conflict,,sat,sat,0.027,0,?,
ODRL753-1,cvc5,smt,Satisfiable,conflict,,sat,sat,0.010,0,?,
ODRL756-1,vampire-fmb,fof,Satisfiable,conflict,Satisfiable,NoStatus,Error,0.009,4,N,
ODRL756-1,z3,smt,Satisfiable,conflict,,sat,sat,0.019,0,?,
ODRL756-1,cvc5,smt,Satisfiable,conflict,,sat,sat,0.007,0,?,
ODRL755-1,vampire-fmb,fof,Satisfiable,conflict,Satisfiable,NoStatus,Error,0.009,4,N,
ODRL755-1,z3,smt,Satisfiable,conflict,,sat,sat,0.024,0,?,
ODRL755-1,cvc5,smt,Satisfiable,conflict,,sat,sat,0.007,0,?,
ODRL758-1,vampire-fmb,fof,Satisfiable,conflict,Satisfiable,NoStatus,Error,0.007,4,N,
ODRL758-1,z3,smt,Satisfiable,conflict,,sat,sat,0.023,0,?,
ODRL758-1,cvc5,smt,Satisfiable,conflict,,sat,sat,0.006,0,?,
ODRL757-1,vampire-fmb,fof,Satisfiable,conflict,Satisfiable,NoStatus,Error,0.006,4,N,
ODRL757-1,z3,smt,Satisfiable,conflict,,sat,sat,0.022,0,?,
ODRL757-1,cvc5,smt,Satisfiable,conflict,,sat,sat,0.008,0,?,
ODRL763-1,vampire-fmb,fof,Satisfiable,conflict,Satisfiable,NoStatus,Error,0.006,4,N,
ODRL763-1,z3,smt,Satisfiable,conflict,,sat,sat,0.022,0,?,
ODRL763-1,cvc5,smt,Satisfiable,conflict,,sat,sat,0.006,0,?,
ODRL759-1,vampire-fmb,fof,Satisfiable,conflict,Satisfiable,NoStatus,Error,0.010,4,N,
ODRL759-1,z3,smt,Satisfiable,conflict,,sat,sat,0.025,0,?,
ODRL759-1,cvc5,smt,Satisfiable,conflict,,sat,sat,0.012,0,?,
ODRL764-1,vampire-fmb,fof,Satisfiable,conflict,Satisfiable,NoStatus,Error,0.008,4,N,
ODRL764-1,z3,smt,Satisfiable,conflict,,sat,sat,0.029,0,?,
ODRL764-1,cvc5,smt,Satisfiable,conflict,,sat,sat,0.007,0,?,
ODRL767-1,vampire-fmb,fof,Satisfiable,conflict,Satisfiable,NoStatus,Error,0.009,4,N,
ODRL767-1,z3,smt,Satisfiable,conflict,,sat,sat,0.026,0,?,
ODRL767-1,cvc5,smt,Satisfiable,conflict,,sat,sat,0.012,0,?,
ODRL768-1,vampire-fmb,fof,Satisfiable,conflict,Satisfiable,NoStatus,Error,0.006,4,N,
ODRL768-1,z3,smt,Satisfiable,conflict,,sat,sat,0.023,0,?,
ODRL768-1,cvc5,smt,Satisfiable,conflict,,sat,sat,0.010,0,?,
ODRL769-1,vampire-fmb,fof,Satisfiable,conflict,Satisfiable,NoStatus,Error,0.007,4,N,
ODRL769-1,z3,smt,Satisfiable,conflict,,sat,sat,0.023,0,?,
ODRL769-1,cvc5,smt,Satisfiable,conflict,,sat,sat,0.013,0,?,
ODRL500-1,vampire-casc,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.019,0,Y,
ODRL500-1,vampire-discount,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.010,0,Y,
ODRL500-1,vampire-lrs,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.008,0,Y,
ODRL500-1,vampire-otter,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.008,0,Y,
ODRL500-1,eprover,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.007,0,Y,
ODRL500-1,z3,smt,Compatible,conflict,sat,sat,sat,0.021,0,Y,
ODRL500-1,cvc5,smt,Compatible,conflict,sat,sat,sat,0.008,0,Y,
ODRL501-1,vampire-casc,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.015,0,Y,
ODRL501-1,vampire-discount,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.007,0,Y,
ODRL501-1,vampire-lrs,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.008,0,Y,
ODRL501-1,vampire-otter,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.011,0,Y,
ODRL501-1,eprover,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.008,0,Y,
ODRL501-1,z3,smt,Compatible,conflict,sat,sat,sat,0.026,0,Y,
ODRL501-1,cvc5,smt,Compatible,conflict,sat,sat,sat,0.009,0,Y,
ODRL502-1,vampire-casc,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.028,0,Y,
ODRL502-1,vampire-discount,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.008,0,Y,
ODRL502-1,vampire-lrs,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.011,0,Y,
ODRL502-1,vampire-otter,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.008,0,Y,
ODRL502-1,eprover,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.008,0,Y,
ODRL502-1,z3,smt,Compatible,conflict,sat,sat,sat,0.021,0,Y,
ODRL502-1,cvc5,smt,Compatible,conflict,sat,sat,sat,0.007,0,Y,
ODRL503-1,vampire-casc,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.012,0,Y,
ODRL503-1,vampire-discount,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.006,0,Y,
ODRL503-1,vampire-lrs,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.009,0,Y,
ODRL503-1,vampire-otter,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.008,0,Y,
ODRL503-1,eprover,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.006,0,Y,
ODRL503-1,z3,smt,Compatible,conflict,sat,sat,sat,0.023,0,Y,
ODRL503-1,cvc5,smt,Compatible,conflict,sat,sat,sat,0.010,0,Y,
ODRL504-1,vampire-casc,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.018,0,Y,
ODRL504-1,vampire-discount,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.008,0,Y,
ODRL504-1,vampire-lrs,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.007,0,Y,
ODRL504-1,vampire-otter,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.008,0,Y,
ODRL504-1,eprover,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.007,0,Y,
ODRL504-1,z3,smt,Compatible,conflict,sat,sat,sat,0.021,0,Y,
ODRL504-1,cvc5,smt,Compatible,conflict,sat,sat,sat,0.008,0,Y,
ODRL505-1,vampire-casc,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.017,0,Y,
ODRL505-1,vampire-discount,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.008,0,Y,
ODRL505-1,vampire-lrs,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.007,0,Y,
ODRL505-1,vampire-otter,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.008,0,Y,
ODRL505-1,eprover,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.008,0,Y,
ODRL505-1,z3,smt,Compatible,conflict,sat,sat,sat,0.022,0,Y,
ODRL505-1,cvc5,smt,Compatible,conflict,sat,sat,sat,0.007,0,Y,
ODRL507-1,vampire-casc,fof,Compatible,verdict_algebra,Theorem,Theorem,Theorem,0.015,0,Y,
ODRL507-1,vampire-discount,fof,Compatible,verdict_algebra,Theorem,Theorem,Theorem,0.008,0,Y,
ODRL507-1,vampire-lrs,fof,Compatible,verdict_algebra,Theorem,Theorem,Theorem,0.007,0,Y,
ODRL507-1,vampire-otter,fof,Compatible,verdict_algebra,Theorem,Theorem,Theorem,0.007,0,Y,
ODRL507-1,eprover,fof,Compatible,verdict_algebra,Theorem,Theorem,Theorem,0.006,0,Y,
ODRL507-1,z3,smt,Compatible,verdict_algebra,unsat,unsat,unsat,0.021,0,Y,
ODRL507-1,cvc5,smt,Compatible,verdict_algebra,unsat,unsat,unsat,0.007,0,Y,
ODRL506-1,vampire-casc,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.018,0,Y,
ODRL506-1,vampire-discount,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.009,0,Y,
ODRL506-1,vampire-lrs,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.009,0,Y,
ODRL506-1,vampire-otter,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.008,0,Y,
ODRL506-1,eprover,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.008,0,Y,
ODRL506-1,z3,smt,Conflict,conflict,unsat,unsat,unsat,0.019,0,Y,
ODRL506-1,cvc5,smt,Conflict,conflict,unsat,unsat,unsat,0.007,0,Y,
ODRL508-1,vampire-casc,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.017,0,Y,
ODRL508-1,vampire-discount,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.007,0,Y,
ODRL508-1,vampire-lrs,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.008,0,Y,
ODRL508-1,vampire-otter,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.007,0,Y,
ODRL508-1,eprover,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.007,0,Y,
ODRL508-1,z3,smt,Compatible,conflict,sat,sat,sat,0.020,0,Y,
ODRL508-1,cvc5,smt,Compatible,conflict,sat,sat,sat,0.009,0,Y,
ODRL509-1,vampire-casc,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.021,0,Y,
ODRL509-1,vampire-discount,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.008,0,Y,
ODRL509-1,vampire-lrs,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.007,0,Y,
ODRL509-1,vampire-otter,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.008,0,Y,
ODRL509-1,eprover,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.010,0,Y,
ODRL509-1,z3,smt,Compatible,conflict,sat,sat,sat,0.019,0,Y,
ODRL509-1,cvc5,smt,Compatible,conflict,sat,sat,sat,0.007,0,Y,
ODRL510-1,vampire-casc,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.019,0,Y,
ODRL510-1,vampire-discount,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.006,0,Y,
ODRL510-1,vampire-lrs,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.009,0,Y,
ODRL510-1,vampire-otter,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.008,0,Y,
ODRL510-1,eprover,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.006,0,Y,
ODRL510-1,z3,smt,Compatible,conflict,sat,sat,sat,0.021,0,Y,
ODRL510-1,cvc5,smt,Compatible,conflict,sat,sat,sat,0.006,0,Y,
ODRL511-1,vampire-casc,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.018,0,Y,
ODRL511-1,vampire-discount,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.011,0,Y,
ODRL511-1,vampire-lrs,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.013,0,Y,
ODRL511-1,vampire-otter,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.013,0,Y,
ODRL511-1,eprover,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.009,0,Y,
ODRL511-1,z3,smt,Compatible,conflict,sat,sat,sat,0.021,0,Y,
ODRL511-1,cvc5,smt,Compatible,conflict,sat,sat,sat,0.006,0,Y,
ODRL512-1,vampire-casc,fof,Conflict,verdict_algebra,Theorem,Theorem,Theorem,0.018,0,Y,
ODRL512-1,vampire-discount,fof,Conflict,verdict_algebra,Theorem,Theorem,Theorem,0.007,0,Y,
ODRL512-1,vampire-lrs,fof,Conflict,verdict_algebra,Theorem,Theorem,Theorem,0.008,0,Y,
ODRL512-1,vampire-otter,fof,Conflict,verdict_algebra,Theorem,Theorem,Theorem,0.007,0,Y,
ODRL512-1,eprover,fof,Conflict,verdict_algebra,Theorem,Theorem,Theorem,0.007,0,Y,
ODRL512-1,z3,smt,Conflict,verdict_algebra,unsat,unsat,unsat,0.022,0,Y,
ODRL512-1,cvc5,smt,Conflict,verdict_algebra,unsat,unsat,unsat,0.007,0,Y,
ODRL513-1,vampire-casc,fof,Conflict,verdict_algebra,Theorem,Theorem,Theorem,0.016,0,Y,
ODRL513-1,vampire-discount,fof,Conflict,verdict_algebra,Theorem,Theorem,Theorem,0.008,0,Y,
ODRL513-1,vampire-lrs,fof,Conflict,verdict_algebra,Theorem,Theorem,Theorem,0.006,0,Y,
ODRL513-1,vampire-otter,fof,Conflict,verdict_algebra,Theorem,Theorem,Theorem,0.006,0,Y,
ODRL513-1,eprover,fof,Conflict,verdict_algebra,Theorem,Theorem,Theorem,0.007,0,Y,
ODRL513-1,z3,smt,Conflict,verdict_algebra,unsat,unsat,unsat,0.019,0,Y,
ODRL513-1,cvc5,smt,Conflict,verdict_algebra,unsat,unsat,unsat,0.007,0,Y,
ODRL300-1,vampire-casc,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.021,0,Y,
ODRL300-1,vampire-discount,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.008,0,Y,
ODRL300-1,vampire-lrs,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.010,0,Y,
ODRL300-1,vampire-otter,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.008,0,Y,
ODRL300-1,eprover,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.007,0,Y,
ODRL300-1,z3,smt,Conflict,conflict,unsat,unsat,unsat,0.018,0,Y,
ODRL300-1,cvc5,smt,Conflict,conflict,unsat,unsat,unsat,0.006,0,Y,
ODRL301-1,vampire-casc,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.018,0,Y,
ODRL301-1,vampire-discount,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.009,0,Y,
ODRL301-1,vampire-lrs,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.007,0,Y,
ODRL301-1,vampire-otter,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.008,0,Y,
ODRL301-1,eprover,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.007,0,Y,
ODRL301-1,z3,smt,Conflict,conflict,unsat,unsat,unsat,0.019,0,Y,
ODRL301-1,cvc5,smt,Conflict,conflict,unsat,unsat,unsat,0.006,0,Y,
ODRL302-1,vampire-casc,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.017,0,Y,
ODRL302-1,vampire-discount,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.006,0,Y,
ODRL302-1,vampire-lrs,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.007,0,Y,
ODRL302-1,vampire-otter,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.007,0,Y,
ODRL302-1,eprover,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.006,0,Y,
ODRL302-1,z3,smt,Conflict,conflict,unsat,unsat,unsat,0.022,0,Y,
ODRL302-1,cvc5,smt,Conflict,conflict,unsat,unsat,unsat,0.006,0,Y,
ODRL303-1,vampire-casc,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.017,0,Y,
ODRL303-1,vampire-discount,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.007,0,Y,
ODRL303-1,vampire-lrs,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.008,0,Y,
ODRL303-1,vampire-otter,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.008,0,Y,
ODRL303-1,eprover,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.011,0,Y,
ODRL303-1,z3,smt,Conflict,conflict,unsat,unsat,unsat,0.017,0,Y,
ODRL303-1,cvc5,smt,Conflict,conflict,unsat,unsat,unsat,0.008,0,Y,
ODRL304-1,vampire-casc,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.018,0,Y,
ODRL304-1,vampire-discount,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.007,0,Y,
ODRL304-1,vampire-lrs,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.009,0,Y,
ODRL304-1,vampire-otter,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.007,0,Y,
ODRL304-1,eprover,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.007,0,Y,
ODRL304-1,z3,smt,Compatible,conflict,sat,sat,sat,0.021,0,Y,
ODRL304-1,cvc5,smt,Compatible,conflict,sat,sat,sat,0.006,0,Y,
ODRL305-1,vampire-casc,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.014,0,Y,
ODRL305-1,vampire-discount,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.006,0,Y,
ODRL305-1,vampire-lrs,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.006,0,Y,
ODRL305-1,vampire-otter,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.007,0,Y,
ODRL305-1,eprover,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.007,0,Y,
ODRL305-1,z3,smt,Compatible,conflict,sat,sat,sat,0.019,0,Y,
ODRL305-1,cvc5,smt,Compatible,conflict,sat,sat,sat,0.007,0,Y,
ODRL306-1,vampire-casc,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.018,0,Y,
ODRL306-1,vampire-discount,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.007,0,Y,
ODRL306-1,vampire-lrs,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.007,0,Y,
ODRL306-1,vampire-otter,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.006,0,Y,
ODRL306-1,eprover,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.006,0,Y,
ODRL306-1,z3,smt,Compatible,conflict,sat,sat,sat,0.029,0,Y,
ODRL306-1,cvc5,smt,Compatible,conflict,sat,sat,sat,0.009,0,Y,
ODRL307-1,vampire-casc,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.019,0,Y,
ODRL307-1,vampire-discount,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.006,0,Y,
ODRL307-1,vampire-lrs,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.006,0,Y,
ODRL307-1,vampire-otter,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.009,0,Y,
ODRL307-1,eprover,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.011,0,Y,
ODRL307-1,z3,smt,Compatible,conflict,sat,sat,sat,0.026,0,Y,
ODRL307-1,cvc5,smt,Compatible,conflict,sat,sat,sat,0.009,0,Y,
ODRL308-1,vampire-casc,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.022,0,Y,
ODRL308-1,vampire-discount,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.011,0,Y,
ODRL308-1,vampire-lrs,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.010,0,Y,
ODRL308-1,vampire-otter,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.008,0,Y,
ODRL308-1,eprover,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.009,0,Y,
ODRL308-1,z3,smt,Compatible,conflict,sat,sat,sat,0.024,0,Y,
ODRL308-1,cvc5,smt,Compatible,conflict,sat,sat,sat,0.007,0,Y,
ODRL309-1,vampire-casc,fof,Compatible,subsumption,Theorem,Theorem,Theorem,0.020,0,Y,
ODRL309-1,vampire-discount,fof,Compatible,subsumption,Theorem,Theorem,Theorem,0.008,0,Y,
ODRL309-1,vampire-lrs,fof,Compatible,subsumption,Theorem,Theorem,Theorem,0.010,0,Y,
ODRL309-1,vampire-otter,fof,Compatible,subsumption,Theorem,Theorem,Theorem,0.017,0,Y,
ODRL309-1,eprover,fof,Compatible,subsumption,Theorem,Theorem,Theorem,0.008,0,Y,
ODRL309-1,z3,smt,Compatible,subsumption,unsat,unsat,unsat,0.021,0,Y,
ODRL309-1,cvc5,smt,Compatible,subsumption,unsat,unsat,unsat,0.007,0,Y,
ODRL310-1,vampire-casc,fof,Conflict,subsumption,Theorem,Theorem,Theorem,0.020,0,Y,
ODRL310-1,vampire-discount,fof,Conflict,subsumption,Theorem,Theorem,Theorem,0.007,0,Y,
ODRL310-1,vampire-lrs,fof,Conflict,subsumption,Theorem,Theorem,Theorem,0.008,0,Y,
ODRL310-1,vampire-otter,fof,Conflict,subsumption,Theorem,Theorem,Theorem,0.008,0,Y,
ODRL310-1,eprover,fof,Conflict,subsumption,Theorem,Theorem,Theorem,0.008,0,Y,
ODRL310-1,z3,smt,Conflict,subsumption,sat,sat,sat,0.018,0,Y,
ODRL310-1,cvc5,smt,Conflict,subsumption,sat,sat,sat,0.007,0,Y,
ODRL311-1,vampire-casc,fof,Compatible,subsumption,Theorem,Theorem,Theorem,0.015,0,Y,
ODRL311-1,vampire-discount,fof,Compatible,subsumption,Theorem,Theorem,Theorem,0.008,0,Y,
ODRL311-1,vampire-lrs,fof,Compatible,subsumption,Theorem,Theorem,Theorem,0.006,0,Y,
ODRL311-1,vampire-otter,fof,Compatible,subsumption,Theorem,Theorem,Theorem,0.008,0,Y,
ODRL311-1,eprover,fof,Compatible,subsumption,Theorem,Theorem,Theorem,0.008,0,Y,
ODRL311-1,z3,smt,Compatible,subsumption,unsat,unsat,unsat,0.019,0,Y,
ODRL311-1,cvc5,smt,Compatible,subsumption,unsat,unsat,unsat,0.006,0,Y,
ODRL312-1,vampire-casc,fof,Compatible,subsumption,Theorem,Theorem,Theorem,0.016,0,Y,
ODRL312-1,vampire-discount,fof,Compatible,subsumption,Theorem,Theorem,Theorem,0.009,0,Y,
ODRL312-1,vampire-lrs,fof,Compatible,subsumption,Theorem,Theorem,Theorem,0.007,0,Y,
ODRL312-1,vampire-otter,fof,Compatible,subsumption,Theorem,Theorem,Theorem,0.007,0,Y,
ODRL312-1,eprover,fof,Compatible,subsumption,Theorem,Theorem,Theorem,0.007,0,Y,
ODRL312-1,z3,smt,Compatible,subsumption,unsat,unsat,unsat,0.019,0,Y,
ODRL312-1,cvc5,smt,Compatible,subsumption,unsat,unsat,unsat,0.006,0,Y,
ODRL313-1,vampire-casc,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.017,0,Y,
ODRL313-1,vampire-discount,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.007,0,Y,
ODRL313-1,vampire-lrs,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.008,0,Y,
ODRL313-1,vampire-otter,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.007,0,Y,
ODRL313-1,eprover,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.006,0,Y,
ODRL313-1,z3,smt,Conflict,conflict,unsat,unsat,unsat,0.017,0,Y,
ODRL313-1,cvc5,smt,Conflict,conflict,unsat,unsat,unsat,0.006,0,Y,
ODRL760-1,vampire-casc,fof,Unsatisfiable,conflict,Unsatisfiable,NoStatus,Error,0.005,4,N,
ODRL760-1,vampire-discount,fof,Unsatisfiable,conflict,Unsatisfiable,NoStatus,Error,0.004,4,N,
ODRL760-1,vampire-lrs,fof,Unsatisfiable,conflict,Unsatisfiable,NoStatus,Error,0.005,4,N,
ODRL760-1,vampire-otter,fof,Unsatisfiable,conflict,Unsatisfiable,NoStatus,Error,0.005,4,N,
ODRL760-1,eprover,fof,Unsatisfiable,conflict,Unsatisfiable,NoStatus,Error,0.004,3,N,eprover: UNS/ODRL760-1.p:41:(Column 9):(just read ')'): Equal Predicate/Sign ('=') or Negated Equal Predicate ('!=') exp
ODRL760-1,z3,smt,Unsatisfiable,conflict,,unsat,unsat,0.023,0,?,
ODRL760-1,cvc5,smt,Unsatisfiable,conflict,,unsat,unsat,0.008,0,?,
ODRL314-1,vampire-casc,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.017,0,Y,
ODRL314-1,vampire-discount,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.007,0,Y,
ODRL314-1,vampire-lrs,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.008,0,Y,
ODRL314-1,vampire-otter,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.006,0,Y,
ODRL314-1,eprover,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.007,0,Y,
ODRL314-1,z3,smt,Compatible,conflict,sat,sat,sat,0.021,0,Y,
ODRL314-1,cvc5,smt,Compatible,conflict,sat,sat,sat,0.009,0,Y,
ODRL761-1,vampire-casc,fof,Unsatisfiable,conflict,Unsatisfiable,NoStatus,Error,0.005,4,N,
ODRL761-1,vampire-discount,fof,Unsatisfiable,conflict,Unsatisfiable,NoStatus,Error,0.005,4,N,
ODRL761-1,vampire-lrs,fof,Unsatisfiable,conflict,Unsatisfiable,NoStatus,Error,0.004,4,N,
